,name,price,original_price,location,seller_name,brand,num_colors,rating_score,link_item,vouchers,categories
263,"Máy đọc sách Boox Go 10.3"" Chính hãng",11990000,11990000,Vietnam,Boox Official Store,BOOX,0,,https://www.lazada.vn/products/may-doc-sach-boox-go-103-chinh-hang-i2794130573.html,[],"[4402, 4519]"
264,Máy tính bảng bảo vệ mắt Joystar J10,3690000,3690000,Vietnam,JoyStar Kids,JoyStar,1,,https://www.lazada.vn/products/may-tinh-bang-bao-ve-mat-joystar-j10-i2792612158.html,[],"[4402, 4519]"
265,Máy tính bảng 2in1 Fujitsu arrows tap q738/Q739.i5 ram 4.ssd 128g máy kèm bút wacom,5250000,5250000,Vietnam,Japanese home appliance store,Fujitsu,0,,https://www.lazada.vn/products/may-tinh-bang-2in1-fujitsu-arrows-tap-q738q739i5-ram-4ssd-128g-may-kem-but-wacom-i2792294428.html,[],"[4402, 4519]"
266,Lenovo Tab S8,999000,1950000,Vietnam,Shoppro.vn,Lenovo,0,,https://www.lazada.vn/products/lenovo-tab-i2788297562.html,['Voucher save 49%'],"[4402, 4519]"
267,sale máy tính bảng 2in1 Fujitsu arrows tap Q738.i5 7300u.ram 4.ssd 128g.pin yếu,1650000,1650000,Vietnam,Japanese home appliance store,Fujitsu,0,,https://www.lazada.vn/products/sale-may-tinh-bang-2in1-fujitsu-arrows-tap-q738i5-7300uram-4ssd-128gpin-yeu-i2786106912.html,[],"[4402, 4519]"
268,"Máy tính bảng Lenovo S8 8 inch 4G/16GB giải trí, học tập, làm việc văn phòng, hát karaoke ngon lành, nghe gọi được",999000,1800000,Vietnam,SHOP VIỆT 1603262490,Lenovo,0,3.0,https://www.lazada.vn/products/may-tinh-bang-lenovo-8-inch-4g16gb-giai-tri-hoc-tap-lam-viec-van-phong-hat-karaoke-ngon-lanh-nghe-goi-duoc-i2783853480.html,['Voucher save 45%'],"[4402, 4519]"
269,Nokia 105 4g 2024,440000,440000,Vietnam,Shop Phụ Kiện Hưng Anh,Nokia,0,,https://www.lazada.vn/products/nokia-105-4g-2024-i2782372372.html,[],"[4402, 4519]"
270,Máy Tính Bảng Teclast M50 Mini Tablet 14GB(6+8)/128GB | Màn hình 8.68inch | 2 SIM | Chính hãng,2790000,2990000,Vietnam,Teclast Mall,Teclast,1,4.8,https://www.lazada.vn/products/may-tinh-bang-teclast-m50-mini-tablet-14gb68128gb-man-hinh-868inch-2-sim-chinh-hang-i2775857011.html,['Voucher save 7%'],"[4402, 4519]"
271,Microsoft Surface Pro 7 Plus i5-1135g7/8GB/256GB 12.3 inch 3k thiết bị 2 trong 1 thiết kế siêu mỏng bộ vi xử lý Intel thế hệ 11 đánh bại mọi thử thách công việc với hiệu suất đỉnh cao hoàn hảo cho cả công việc và giải trí,9900000,10100000,Vietnam,LAPTOP GIÁ SỈ HCM,Microsoft,1,,https://www.lazada.vn/products/microsoft-surface-pro-7-plus-i5-1135g78gb256gb-123-inch-3k-thiet-bi-2-trong-1-thiet-ke-sieu-mong-bo-vi-xu-ly-intel-the-he-11-danh-bai-moi-thu-thach-cong-viec-voi-hieu-suat-dinh-cao-hoan-hao-cho-ca-cong-viec-va-giai-tri-i2763568009.html,['Voucher save 2%'],"[4402, 4519]"
272,Máy tính bảng mini 2in1 Lenovo mixx D330.cpu Celeron n4000.ram 4.ssd 64g.hang lướt độ mới 95%,2950000,2950000,Vietnam,Cửa hàng máy chiếu-máy in - nhật bản,Lenovo,0,,https://www.lazada.vn/products/may-tinh-bang-mini-2in1-lenovo-mixx-d330cpu-celeron-n4000ram-4ssd-64ghang-luot-do-moi-95-i2758181483.html,[],"[4402, 4519]"
273,sale máy tính bảng 13 3in  Fujitsu arrows tap q738.may hư pin.may kèm sạc zin.,2850000,2850000,Vietnam,Cửa hàng máy chiếu-máy in - nhật bản,Fujitsu,0,,https://www.lazada.vn/products/sale-may-tinh-bang-13-3in-fujitsu-arrows-tap-q738may-hu-pinmay-kem-sac-zin-i2757302680.html,[],"[4402, 4519]"
274,Máy tính bảng 10.1 inch TEKKIN TI-8020 cpu 4 nhân 2.0ghz ram 4gb bộ nhớ 64gb tặng bao da chiến game,1750000,1750000,Vietnam,SNOWFLAKE VN,No Brand,8,,https://www.lazada.vn/products/may-tinh-bang-101-inch-tekkin-ti-8020-cpu-4-nhan-20ghz-ram-4gb-bo-nho-64gb-tang-bao-da-chien-game-i2752305002.html,[],"[4402, 4519]"
275,Máy tính bảng 10.1 inch TEKKIN A3 2 SIM 2 sóng nghe gọi cpu 8 nhân ram 12gb bộ nhớ 128gb tặng bao da,2599000,2599000,Vietnam,SNOWFLAKE VN,No Brand,0,,https://www.lazada.vn/products/may-tinh-bang-101-inch-tekkin-a3-2-sim-2-song-nghe-goi-cpu-8-nhan-ram-12gb-bo-nho-128gb-tang-bao-da-i2752230370.html,[],"[4402, 4519]"
276,Máy tính bảng cho trẻ em chống sốc 7 inch TEKKIN TI-868 cpu 4 nhân ram 2gb bộ nhớ 32gb,999000,999000,Vietnam,SNOWFLAKE VN,No Brand,1,,https://www.lazada.vn/products/may-tinh-bang-cho-tre-em-chong-soc-7-inch-tekkin-ti-868-cpu-4-nhan-ram-2gb-bo-nho-32gb-i2752211344.html,[],"[4402, 4519]"
277,Máy tính bảng cho trẻ chống sốc 10.1 inch TEKKIN TI-8010 cpu 4 nhân ram 4gb bộ nhớ 64gb,2999000,2999000,Vietnam,SNOWFLAKE VN,No Brand,0,,https://www.lazada.vn/products/may-tinh-bang-cho-tre-chong-soc-101-inch-tekkin-ti-8010-cpu-4-nhan-ram-4gb-bo-nho-64gb-i2752133601.html,[],"[4402, 4519]"
278,Máy tính bảng Redmi Pad SE 8.7 Wifi (4+128GB) | LCD 90Hz | MediaTek Helio G85 8 | Pin 6650mAh,3990000,3990000,Vietnam,Xiaomi Brand Store,Xiaomi,3,5.0,https://www.lazada.vn/products/may-tinh-bang-redmi-pad-se-87-wifi-4128gb-lcd-90hz-mediatek-helio-g85-8-pin-6650mah-i2748467509.html,[],"[4402, 4519]"
279,Máy tính bảng Redmi Pad SE 8.7 4G (6+128GB) | LCD 90Hz | MediaTek Helio G85 8 | Pin 6650mAh,5490000,5490000,Vietnam,Xiaomi Brand Store,Xiaomi,2,5.0,https://www.lazada.vn/products/may-tinh-bang-redmi-pad-se-87-4g-6128gb-lcd-90hz-mediatek-helio-g85-8-pin-6650mah-i2748313931.html,[],"[4402, 4519]"
280,Máy Học Bảng Lớn Dành Cho Trẻ Em Đồ Chơi Giáo Dục Sớm Đồ Chơi Giáo Dục Trí Tuệ Máy Đọc Điểm Quà Tặng Cho Bé Trai Và Bé Gái,144000,144000,Hong Kong,TB supermarket store,No Brand,17,,https://www.lazada.vn/products/may-hoc-bang-lon-danh-cho-tre-em-do-choi-giao-duc-som-do-choi-giao-duc-tri-tue-may-doc-diem-qua-tang-cho-be-trai-va-be-gai-i2747772103.html,[],"[4402, 4519]"
281,Happy Child Máy Tính Bảng Giáo Sớm Dành Cho Trẻ Em Từ 2-8 Tuổi Máy Học Tiếng Trung-tiếng Anh Song Ngôn,102000,102000,Hong Kong,TB supermarket store,No Brand,3,,https://www.lazada.vn/products/happy-child-may-tinh-bang-giao-som-danh-cho-tre-em-tu-2-8-tuoi-may-hoc-tieng-trung-tieng-anh-song-ngon-i2746755929.html,[],"[4402, 4519]"
282,"[Mới 100%] [Giảm 30%, 30c] Máy đọc sách Boox Poke 6/ 6S/ 5/ 5S PHIÊN BẢN 2024 - Có hướng dẫn cài đặt tiếng Việt [Bảo hành 6t]",3490000,5300000,Vietnam,Smart Tech VietNam,Onyx BOOX,8,5.0,https://www.lazada.vn/products/moi-100-giam-30-30c-may-doc-sach-boox-poke-6-6s-5-5s-phien-ban-2024-co-huong-dan-cai-dat-tieng-viet-bao-hanh-6t-i2745450152.html,['Voucher save 34%'],"[4402, 4519]"
283,Tiến Hạnh x2 mẫu mới 30 ngày,285000,285000,Vietnam,Bev0g5sa,No Brand,0,,https://www.lazada.vn/products/tien-hanh-x2-mau-moi-30-ngay-i2745241222.html,[],"[4402, 4519]"
284,"Máy tính bảng Asus Pad 7 inch pin lâu, dùng được sim, học tập, giải trí hát karaoke, game nhẹ ngon lành",801000,1750000,Vietnam,SHOP VIỆT 1603262490,ASUS,3,5.0,https://www.lazada.vn/products/may-tinh-bang-asus-pad-7-inch-pin-lau-dung-duoc-sim-hoc-tap-giai-tri-hat-karaoke-game-nhe-ngon-lanh-i2743729752.html,"['LazFlash Sale,only 8h left', 'Voucher save 54%']","[4402, 4519]"
285,"Máy tính bảng samsung  , siêu mạnh, chạy bao mượt, học tập, giải trí làm việc ngon lành, xài được sim hàng đã qua sử dụng",1099000,1900000,Vietnam,Dinh Duong Organic,Samsung,0,5.0,https://www.lazada.vn/products/may-tinh-bang-samsung-sieu-manh-chay-bao-muot-hoc-tap-giai-tri-lam-viec-ngon-lanh-xai-duoc-sim-hang-da-qua-su-dung-i2743532272.html,['Voucher save 42%'],"[4402, 4519]"
286,Kindle Paperwhite 6 2024 memory 16GB/32GB Signature Edition 7inch screen new seal,4990000,5990000,Vietnam,KINDLE STORE,Máy đọc sách Kindle,12,5.0,https://www.lazada.vn/products/may-doc-sach-kindle-paperwhite-6-2024-man-hinh-7inch-bo-nho-16gb32gb-signature-edition-new-seal-i2739248934.html,['Voucher save 17%'],"[4402, 4519]"
287,Apple iPad Air M2 13 inch Wi-Fi + Cellular 128GB,27250000,29000000,Vietnam,ShopDunk Store - AAR,Apple,2,,https://www.lazada.vn/products/apple-ipad-air-m2-13-inch-wi-fi-cellular-128gb-i2735104544.html,['Voucher save 6%'],"[4402, 4519]"
288,Máy Tính Bảng Teclast M50 Tablet 14GB(6+8)/128GB | Màn Hình 10.1inch | Loa Kép | 2 SIM - Chính Hãng,2950000,3590000,Vietnam,Mimall Store,Teclast,1,,https://www.lazada.vn/products/may-tinh-bang-teclast-m50-tablet-14gb68128gb-man-hinh-101inch-loa-kep-2-sim-chinh-hang-i2732231549.html,['Voucher save 18%'],"[4402, 4519]"
289,Microsoft Surface Pro 7 i5/8GB/256GB (99%),10900000,10900000,Vietnam,Surface Hóc Môn,Microsoft,0,,https://www.lazada.vn/products/microsoft-surface-pro-7-i58gb256gb-99-i2732077980.html,[],"[4402, 4519]"
290,máy tính bảng mini Fujitsu arrows tap Q507. máy kèm bút+sac,1750000,1750000,Vietnam,Cửa hàng máy chiếu-máy in - nhật bản,Fujitsu,0,5.0,https://www.lazada.vn/products/may-tinh-bang-mini-fujitsu-arrows-tap-q507-may-kem-butsac-i2731946829.html,[],"[4402, 4519]"
291,"Máy tính bảng samsung kèm bút màn 10 inch, pin 7300 siêu trâu, học tập, giải trí làm việc ngon lành",1099000,1800000,Vietnam,Dinh Duong Organic,Samsung,2,5.0,https://www.lazada.vn/products/may-tinh-bang-samsung-kem-but-man-10-inch-pin-7300-sieu-trau-hoc-tap-giai-tri-lam-viec-ngon-lanh-i2729154374.html,['Voucher save 39%'],"[4402, 4519]"
292,"Máy tính bảng HUAWEI MatePad 11.5""S | Bút Cảm Ứng M-Pencil Với Công Nghệ NearLink2 | Bàn Phím Rời | HUAWEI Notes",12990000,14490000,Vietnam,HUAWEI,Huawei,1,5.0,https://www.lazada.vn/products/may-tinh-bang-huawei-matepad-115s-but-cam-ung-m-pencil-voi-cong-nghe-nearlink2-ban-phim-roi-huawei-notes-i2727847310.html,['Voucher save 10%'],"[4402, 4519]"
293,Máy tính bảng 2in1 NEC versapro vk902s.cpu core m3.ram 4.ssd 128g.may kèm phím sạc zin.,1350000,1350000,Vietnam,Cửa hàng máy chiếu-máy in - nhật bản,NEC,0,5.0,https://www.lazada.vn/products/may-tinh-bang-2in1-nec-versapro-vk902scpu-core-m3ram-4ssd-128gmay-kem-phim-sac-zin-i2724590249.html,[],"[4402, 4519]"
294,Tab S9+ 5G,28990000,28990000,Vietnam,Samsung_Authorized_Store,Samsung,0,,https://www.lazada.vn/products/may-tinh-bang-samsung-tab-5g-i2723078047.html,[],"[4402, 4519]"
295,Tab S9 FE+ WiFi,13989800,13989800,Vietnam,Samsung_Authorized_Store,Samsung,0,,https://www.lazada.vn/products/may-tinh-bang-samsung-tab-fe-wifi-i2723042179.html,[],"[4402, 4519]"
296,"Máy Tính Bảng Alcatel 3T10 FC 8094X MT8766 10.1"" 4G /Wifi (2GB - 32GB) - Hàng chính hãng nguyên seal kèm bao da",1590000,2990000,Vietnam,Galaxy Mobile HN,Alcatel,0,,https://www.lazada.vn/products/may-tinh-bang-alcatel-3t10-fc-8094x-mt8766-101-4g-wifi-2gb-32gb-hang-chinh-hang-nguyen-seal-kem-bao-da-i2722943866.html,['Voucher save 47%'],"[4402, 4519]"
297,Tab S9 Ultra 5G,34990000,34990000,Vietnam,Samsung_Authorized_Store,Samsung,1,,https://www.lazada.vn/products/may-tinh-bang-samsung-tab-ultra-5g-i2722811857.html,[],"[4402, 4519]"
298,Máy tính bảng TVTECH CHILDREND 10.1 inch TẶNG KÈM mozaWeb - Học liệu số 3D,3500000,3500000,Vietnam,Tungviet Smart Eduction,No Brand,0,,https://www.lazada.vn/products/may-tinh-bang-tvtech-childrend-101-inch-tang-kem-mozaweb-hoc-lieu-so-3d-i2718964835.html,[],"[4402, 4519]"
299,Máy tính bảng Masstel Tab10 KIDZONE dành cho trẻ - quản lý thời gian cho trẻ - 1 đổi 1 trong 100 ngày - 4/32GB,2490000,3900000,Hà Nội,JoyStar Kids,JoyStar,2,,https://www.lazada.vn/products/may-tinh-bang-masstel-tab10-kidzone-danh-cho-tre-quan-ly-thoi-gian-cho-tre-1-doi-1-trong-100-ngay-432gb-i2716930287.html,['Voucher save 36%'],"[4402, 4519]"
300,[ Nhập Mã XIAOMIPAD Giảm 8% ] Máy tính bảng Redmi Pad Pro | 8+128GB - Chính hãng bảo hành 24 tháng,7490000,7590000,Vietnam,Xiaomi Store Hà Nội,Xiaomi,6,5.0,https://www.lazada.vn/products/nhap-ma-xiaomipad-giam-8-may-tinh-bang-redmi-pad-pro-8128gb-chinh-hang-bao-hanh-24-thang-i2715867608.html,['Voucher save 1%'],"[4402, 4519]"
301,Máy tính bảng Redmi Pad Pro 8GB/128GB - Chính hãng,7860000,7990000,Vietnam,Hoàng Hà Mobile,Xiaomi,3,5.0,https://www.lazada.vn/products/may-tinh-bang-redmi-pad-pro-8gb128gb-chinh-hang-i2714160067.html,['Voucher save 2%'],"[4402, 4519]"
302,Máy Tính Bảng Teclast M50 14GB(6+8)/128GB | Màn Hình 10.1inch | Loa Kép | 2 SIM - Hàng Chính Hãng - BH 12T,3090000,3590000,Vietnam,Teclast Mall,Teclast,1,4.942857142857143,https://www.lazada.vn/products/may-tinh-bang-teclast-m50-14gb68128gb-man-hinh-101inch-loa-kep-2-sim-hang-chinh-hang-bh-12t-i2713636330.html,['Voucher save 14%'],"[4402, 4519]"
303,Máy tính bảng 10.1 inch TEKKIN TI-8020 cpu 4 nhân 2.0ghz ram 8gb bộ nhớ 64gb tặng bao da chiến game,1750000,1750000,Vietnam,sanhangngoai.com,TEKKIN,2,,https://www.lazada.vn/products/may-tinh-bang-101-inch-tekkin-ti-8020-cpu-4-nhan-20ghz-ram-8gb-bo-nho-64gb-tang-bao-da-chien-game-i2711720116.html,[],"[4402, 4519]"
304,Máy tính bảng 10.1 inch TEKKIN TI-8020 cpu 4 nhân 2.0ghz ram 8gb bộ nhớ 64gb tặng bao da chiến game,1750000,1750000,Vietnam,TEKKIN STORE,TEKKIN,3,4.333333333333333,https://www.lazada.vn/products/may-tinh-bang-101-inch-tekkin-ti-8020-cpu-4-nhan-20ghz-ram-8gb-bo-nho-64gb-tang-bao-da-chien-game-i2711677521.html,[],"[4402, 4519]"
305,Máy tính bảng Masstel Tab 8 Kidzone quản lý thời gian cho bé - 1 đổi 1 trong 100 ngày,1990000,2990000,Vietnam,JoyStar Kids,JoyStar,0,5.0,https://www.lazada.vn/products/may-tinh-bang-masstel-tab-8-kidzone-quan-ly-thoi-gian-cho-be-1-doi-1-trong-100-ngay-i2709374888.html,['Voucher save 33%'],"[4402, 4519]"
306,Máy Tính Bảng Trẻ Em Onn Kids Tablet 8 Inch Dung Lượng 32GB - Hàng Chính Hãng - BH 1 Năm - Có Xuất VAT,2350000,2950000,Vietnam,ATECHWORLD STORE,ONN,1,,https://www.lazada.vn/products/may-tinh-bang-tre-em-onn-kids-tablet-8-inch-dung-luong-32gb-hang-chinh-hang-bh-1-nam-co-xuat-vat-i2705111531.html,['Voucher save 20%'],"[4402, 4519]"
307,Máy tính bảng Samsung Galaxy Tab S6 Lite 2024 LTE,7898241,8990000,Vietnam,Samsung Premium Store,Samsung,3,,https://www.lazada.vn/products/may-tinh-bang-samsung-galaxy-tab-lite-2024-lte-i2704861282.html,['Voucher save 12%'],"[4402, 4519]"
308,Máy tính bảng Blackview Spider,5177000,5177000,Vietnam,Zin Mobile104,Black,0,,https://www.lazada.vn/products/may-tinh-bang-blackview-spider-i2702719450.html,[],"[4402, 4519]"
309,Máy đọc sách Meebook M6C,4490000,4490000,Vietnam,Máy Đọc Sách Tốt,No Brand,0,5.0,https://www.lazada.vn/products/may-doc-sach-meebook-m6c-i2700166142.html,[],"[4402, 4519]"
310,Máy tính bảng cho trẻ chống sốc 10.1 inch TEKKIN TI-8010 cpu 4 nhân ram 4gb bộ nhớ 64gb,1599000,1599000,Vietnam,sanhangngoai.com,No Brand,0,5.0,https://www.lazada.vn/products/may-tinh-bang-cho-tre-chong-soc-101-inch-tekkin-ti-8010-cpu-4-nhan-ram-4gb-bo-nho-64gb-i2700060649.html,[],"[4402, 4519]"
311,Blackview osecal Spider 8 16g (8 + 8)/128GB Battery 13000 mAh ultra long-lasting ip69k waterproof | 2 Sims listening and calling,5590000,6190000,Vietnam,PlayMobile - smartphone,Blackview,0,,https://www.lazada.vn/products/may-tinh-bang-blackview-oscal-spider-8-16g88128gb-pin-13000-mah-sieu-trau-chong-nuoc-bui-ip69k-sieu-ben-2-sim-nghe-goi-i2695489435.html,['Voucher save 10%'],"[4402, 4519]"
312,Blackview active 8 12g (6 + 6) tablet/128GB Battery 22000 mAh ultra long-lasting ip69k waterproof | 2 SIM listening and calling,5590000,5990000,Vietnam,PlayMobile - smartphone,Blackview,0,,https://www.lazada.vn/products/may-tinh-bang-blackview-active-8-12g66128gb-pin-22000-mah-sieu-trau-chong-nuoc-bui-ip69k-sieu-ben-2-sim-nghe-goi-i2695488351.html,['Voucher save 7%'],"[4402, 4519]"
313,"Máy tính bảng HONOR Pad X9 (WiFi) 4GB+128GB | Màn hình 2K 11.5"" 120Hz | Pin 7250mAh | Bảo hành 13 tháng Hàng chính hãng.",4490000,4990000,Vietnam,HONOR Vietnam,Honor,0,4.960893854748603,https://www.lazada.vn/products/may-tinh-bang-honor-pad-x9-wifi-4gb128gb-man-hinh-2k-115-120hz-pin-7250mah-bao-hanh-13-thang-hang-chinh-hang-i2693667461.html,['Voucher save 10%'],"[4402, 4519]"
314,Máy Tính Bảng Apple iPad Air 6 M2 13inch WiFi+Cellular 128GB/256GB/512GB/1TB  [Hàng chính hãng Futureworld],27589000,27589000,Vietnam,Futureworld - Apple Authorised Reseller,Apple,12,,https://www.lazada.vn/products/may-tinh-bang-apple-ipad-air-6-m2-13inch-wificellular-128gb256gb512gb1tb-hang-chinh-hang-futureworld-i2691162360.html,[],"[4402, 4519]"
315,Máy Tính Bảng Ipad Pro M4 11inch WiFi 256GB/512GB [Hàng Chính Hãng Futureworld_AAR],30189000,30189000,Vietnam,Futureworld - Apple Authorised Reseller,Apple,3,,https://www.lazada.vn/products/may-tinh-bang-ipad-pro-m4-11inch-wifi-256gb512gb-hang-chinh-hang-futureworld_aar-i2691129763.html,[],"[4402, 4519]"
316,Máy Tính Bảng Ipad Pro M4 11inch WiFi+Cellular 256GB/512GB [Hàng Chính Hãng Futureworld_AAR],35909000,35909000,Vietnam,Futureworld - Apple Authorised Reseller,Apple,3,,https://www.lazada.vn/products/may-tinh-bang-ipad-pro-m4-11inch-wificellular-256gb512gb-hang-chinh-hang-futureworld_aar-i2691114826.html,[],"[4402, 4519]"
317,Máy Tính Bảng Apple iPad Air 6 M2 11inch WiFi+Cellular 128GB/256GB/512GB/1TB [Hàng chính hãng Futureworld,21869000,21869000,Vietnam,Futureworld - Apple Authorised Reseller,Apple,12,,https://www.lazada.vn/products/may-tinh-bang-apple-ipad-air-6-m2-11inch-wificellular-128gb256gb512gb1tb-hang-chinh-hang-futureworld-i2691107468.html,[],"[4402, 4519]"
318,Máy Tính Bảng Apple iPad Air 6 M2 11 inch Wi-Fi 128GB/256GB/512GB/1TB  [Hàng chính hãng Futureworld_AAR],17709000,17709000,Vietnam,Futureworld - Apple Authorised Reseller,Apple,11,,https://www.lazada.vn/products/may-tinh-bang-apple-ipad-air-6-m2-11-inch-wi-fi-128gb256gb512gb1tb-hang-chinh-hang-futureworld_aar-i2691105536.html,[],"[4402, 4519]"
319,Máy Tính Bảng Apple iPad Air 6 M2 13 inch Wi-Fi 128GB/256GB/512GB/1TB  [Hàng chính hãng Futureworld_AAR],23429000,23429000,Vietnam,Futureworld - Apple Authorised Reseller,Apple,11,,https://www.lazada.vn/products/may-tinh-bang-apple-ipad-air-6-m2-13-inch-wi-fi-128gb256gb512gb1tb-hang-chinh-hang-futureworld_aar-i2691093501.html,[],"[4402, 4519]"
320,"Máy tính bảng ram 4G , màn 10 inch học tập, giải trí ngon lành, hát karaoke siêu mượt, màn hình bự, pin trâu, dán cường lực sẵn",999000,1800000,Vietnam,Dinh Duong Organic,No Brand,3,4.0,https://www.lazada.vn/products/may-tinh-bang-ram-4g-man-10-inch-hoc-tap-giai-tri-ngon-lanh-hat-karaoke-sieu-muot-man-hinh-bu-pin-trau-dan-cuong-luc-san-i2685690701.html,['Voucher save 45%'],"[4402, 4519]"
321,iPad Pro M4 11 inch | 256GB Wifi & 5G Chính Hãng,34190000,34990000,Vietnam,Di Động Việt Store - AAR,Apple,2,,https://www.lazada.vn/products/ipad-pro-m4-11-inch-256gb-wifi-5g-chinh-hang-i2683540529.html,['Voucher save 2%'],"[4402, 4519]"
322,iPad Pro M4 11 inch | 256GB Wifi Chính Hãng,28750000,28990000,Vietnam,Di Động Việt Store - AAR,Apple,1,,https://www.lazada.vn/products/ipad-pro-m4-11-inch-256gb-wifi-chinh-hang-i2683435245.html,['Voucher save 1%'],"[4402, 4519]"
323,VEIKK  Voila L Pen Tablet 10x6 Inch With 8192 Level Battery Free Pen Compatible With Windows Mac Android,1582132,1582132,Vietnam,Min's Game,No Brand,0,,https://www.lazada.vn/products/veikk-voila-l-pen-tablet-10x6-inch-with-8192-level-battery-free-pen-compatible-with-windows-mac-android-i2681053858.html,[],"[4402, 4519]"
324,Máy tính bảng Xiaomi Redmi Pad SE (4+128G),4090000,4490000,Vietnam,thegioididongofficial,Xiaomi,0,5.0,https://www.lazada.vn/products/may-tinh-bang-xiaomi-redmi-pad-se-4128g-i2680215245.html,['Voucher save 9%'],"[4402, 4519]"
325,Máy tính bảng Lenovo Tab M10 Gen 3 (3GB/32GB) - Chính hãng,3460000,5990000,Vietnam,Hoàng Hà Mobile,Lenovo,0,5.0,https://www.lazada.vn/products/may-tinh-bang-lenovo-tab-m10-gen-3-3gb32gb-chinh-hang-i2679286840.html,['Voucher save 42%'],"[4402, 4519]"
326,Lenovo Tab M9 (3GB/32GB) - Chính hãng,2880000,3990000,Vietnam,Hoàng Hà Mobile,Lenovo,0,,https://www.lazada.vn/products/lenovo-tab-m9-3gb32gb-chinh-hang-i2679214053.html,['Voucher save 28%'],"[4402, 4519]"
327,Máy tính bảng TVTECH 7 inch TẶNG KÈM mozaWeb - Học liệu số 3D,1789000,1789000,Vietnam,Tungviet Smart Eduction,No Brand,0,,https://www.lazada.vn/products/may-tinh-bang-tvtech-7-inch-tang-kem-mozaweb-hoc-lieu-so-3d-i2675315173.html,[],"[4402, 4519]"
328,Máy tính bảng TVTECH PRO 10.1 inch TẶNG KÈM mozaWeb - Học liệu số 3D,2900000,2900000,Vietnam,Tungviet Smart Eduction,No Brand,0,,https://www.lazada.vn/products/may-tinh-bang-tvtech-pro-101-inch-tang-kem-mozaweb-hoc-lieu-so-3d-i2675299281.html,[],"[4402, 4519]"
329,Máy tính bảng cho trẻ em chống sốc 7 inch TEKKIN TI-868 cpu 4 nhân ram 4gb bộ nhớ 32gb,999000,999000,Vietnam,TEKKIN STORE,TEKKIN,0,5.0,https://www.lazada.vn/products/may-tinh-bang-cho-tre-em-chong-soc-7-inch-tekkin-ti-868-cpu-4-nhan-ram-4gb-bo-nho-32gb-i2675037525.html,[],"[4402, 4519]"
330,Máy Tính Bảng Samsung Galaxy Tab S T700 Màn hình 2K 8.4 INCH Bản 3GB/16G Wifi- Full phụ kiện và ốp lưng,1399000,1399000,Vietnam,Dịch vụ Minh Tuấn,No Brand,0,,https://www.lazada.vn/products/may-tinh-bang-samsung-galaxy-tab-s-t700-man-hinh-2k-84-inch-ban-3gb16g-wifi-full-phu-kien-va-op-lung-i2673025321.html,[],"[4402, 4519]"
331,Máy Tính Bảng Samsung Galaxy Tab S T700 Màn hình 2K 8.4 INCH Bản 3GB/16G Wifi- Full phụ kiện và ốp lưng,1399000,1399000,Vietnam,hiennguyen66,No Brand,0,,https://www.lazada.vn/products/may-tinh-bang-samsung-galaxy-tab-s-t700-man-hinh-2k-84-inch-ban-3gb16g-wifi-full-phu-kien-va-op-lung-i2672999309.html,[],"[4402, 4519]"
332,Galaxy Tab S9 5G,22990000,22990000,Vietnam,Samsung_Authorized_Store,Samsung,4,,https://www.lazada.vn/products/may-tinh-bang-samsung-galaxy-tab-5g-i2671184005.html,[],"[4402, 4519]"
333,Galaxy Tab S9+ Wi-Fi,25989700,25989700,Vietnam,Samsung_Authorized_Store,Samsung,4,,https://www.lazada.vn/products/may-tinh-bang-samsung-galaxy-tab-wi-fi-i2671171004.html,[],"[4402, 4519]"
334,Galaxy Tab A9+ 5G,7490000,7490000,Vietnam,Samsung_Authorized_Store,Samsung,6,,https://www.lazada.vn/products/may-tinh-bang-samsung-galaxy-tab-a9-5g-i2671129233.html,[],"[4402, 4519]"
335,Galaxy Tab A9+ Wi-Fi,5989500,5989500,Vietnam,Samsung_Authorized_Store,Samsung,3,,https://www.lazada.vn/products/may-tinh-bang-samsung-galaxy-tab-a9-wi-fi-i2671057247.html,[],"[4402, 4519]"
336,Galaxy Tab S9 FE WiFi,9990200,9990200,Vietnam,Samsung_Authorized_Store,Samsung,6,,https://www.lazada.vn/products/may-tinh-bang-samsung-galaxy-tab-fe-wifi-i2671052254.html,[],"[4402, 4519]"
337,Galaxy Tab S9 FE+ WiFi,13989800,13989800,Vietnam,Samsung_Authorized_Store,Samsung,5,,https://www.lazada.vn/products/may-tinh-bang-samsung-galaxy-tab-fe-wifi-i2671041283.html,[],"[4402, 4519]"
338,Galaxy Tab S9 FE+ 5G,16990001,16990001,Vietnam,Samsung_Authorized_Store,Samsung,3,,https://www.lazada.vn/products/may-tinh-bang-samsung-galaxy-tab-fe-5g-i2671041270.html,[],"[4402, 4519]"
339,Galaxy Tab S9+ 5G,28990000,28990000,Vietnam,Samsung_Authorized_Store,Samsung,3,,https://www.lazada.vn/products/may-tinh-bang-samsung-galaxy-tab-5g-i2671035231.html,[],"[4402, 4519]"
340,Galaxy Tab S9 Wi-Fi,19990300,19990300,Vietnam,Samsung_Authorized_Store,Samsung,4,,https://www.lazada.vn/products/may-tinh-bang-samsung-galaxy-tab-wi-fi-i2671025261.html,[],"[4402, 4519]"
