,name,price,original_price,location,seller_name,brand,num_colors,rating_score,link_item,vouchers,categories
330,Điện thoại Samsung Galaxy M15 5G 6GB/128GB,3390000,4999000,Vietnam,Didongso365.vn,Samsung,3,,https://www.lazada.vn/products/dien-thoai-samsung-galaxy-m15-5g-6gb128gb-i3032669476.html,['Voucher save 32%'],"[4402, 4518]"
331,Điện Thoại Samsung Galaxy A14 (6GB 128GB) Chính Hãng 100% Full Box Nguyên Seal Bảo Hành 18 Tháng,2699000,3899000,Vietnam,DODIYA MOBILE STORE,Samsung,4,,https://www.lazada.vn/products/dien-thoai-samsung-galaxy-a14-6gb-128gb-chinh-hang-100-full-box-nguyen-seal-bao-hanh-18-thang-i3032581257.html,['Voucher save 31%'],"[4402, 4518]"
332,Điện Thoại Xiaomi Redmi Note 13 (8GB-256GB) Chính Hãng 100% Full Box Nguyên Seal Bảo Hành 18 Tháng,2999000,4899000,Vietnam,DODIYA MOBILE STORE,Xiaomi,3,,https://www.lazada.vn/products/dien-thoai-xiaomi-redmi-note-13-8gb-256gb-chinh-hang-100-full-box-nguyen-seal-bao-hanh-18-thang-i3032572079.html,['Voucher save 39%'],"[4402, 4518]"
333,Điện Thoại Xiaomi Redmi Note 13 Pro 5G (12GB-256GB) Chính Hãng 100% Full Box Nguyên Seal Bảo Hành 18 Tháng,3989000,6999000,Vietnam,DODIYA MOBILE STORE,Xiaomi,5,,https://www.lazada.vn/products/dien-thoai-xiaomi-redmi-note-13-pro-5g-12gb-256gb-chinh-hang-100-full-box-nguyen-seal-bao-hanh-18-thang-i3032560298.html,['Voucher save 43%'],"[4402, 4518]"
334,Điện Thoại Samsung Galaxy A34 5G (8GB/256GB) Chính Hãng 100% Full Box Nguyên Seal Bảo Hành 18 Tháng,3889000,4999000,Vietnam,DODIYA MOBILE STORE,Samsung,3,,https://www.lazada.vn/products/dien-thoai-samsung-galaxy-a34-5g-8gb256gb-chinh-hang-100-full-box-nguyen-seal-bao-hanh-18-thang-i3032559256.html,['Voucher save 22%'],"[4402, 4518]"
335,Điện Thoại Xiaomi 14T 5G (12GB/512GB) Chính Hãng 100% Full Box Nguyên Seal Bảo Hành 18 Tháng,5299000,7899000,Vietnam,DODIYA MOBILE STORE,Xiaomi,4,,https://www.lazada.vn/products/dien-thoai-xiaomi-14t-5g-12gb512gb-chinh-hang-100-full-box-nguyen-seal-bao-hanh-18-thang-i3032547093.html,['Voucher save 33%'],"[4402, 4518]"
336,Điện Thoại Xiaomi 13T 5G (12GB/256GB) Chính Hãng 100% Full Box Nguyên Seal Bảo Hành 18 Tháng,4499000,6699000,Vietnam,DODIYA MOBILE STORE,Xiaomi,3,,https://www.lazada.vn/products/dien-thoai-xiaomi-13t-5g-12gb256gb-chinh-hang-100-full-box-nguyen-seal-bao-hanh-18-thang-i3032494259.html,['Voucher save 33%'],"[4402, 4518]"
337,Điện Thoại Samsung Galaxy A15 (8GB/256GB) Chính Hãng 100% Full Box Nguyên Seal Bảo Hành 18 Tháng,3799000,5899000,Vietnam,DODIYA MOBILE STORE,Samsung,4,,https://www.lazada.vn/products/dien-thoai-samsung-galaxy-a15-8gb256gb-chinh-hang-100-full-box-nguyen-seal-bao-hanh-18-thang-i3032464110.html,['Voucher save 36%'],"[4402, 4518]"
338,Điện Thoại Motorola Moto Razr 2020 5G (8GB/256GB) Chính Hãng 100% Bản Mỹ Like New Mới Đến 99% Bảo Hành 6 Tháng,5699000,7889000,Vietnam,DODIYA MOBILE STORE,Motorola,3,,https://www.lazada.vn/products/dien-thoai-motorola-moto-razr-2020-5g-8gb256gb-chinh-hang-100-ban-my-like-new-moi-den-99-bao-hanh-6-thang-i3032304448.html,['Voucher save 28%'],"[4402, 4518]"
339,Điện Thoại Honor 200 5G (12GB/512) Chính Hãng 100% Full Box Nguyên Seal Bảo Hành 18 Tháng,3599000,6889000,Vietnam,DODIYA MOBILE STORE,Honor,4,,https://www.lazada.vn/products/dien-thoai-honor-200-5g-12gb512-chinh-hang-100-full-box-nguyen-seal-bao-hanh-18-thang-i3032205695.html,['Voucher save 48%'],"[4402, 4518]"
340,Điện Thoại Samsung Galaxy Note 20 Ultra 5G (12GB-256GB) Chính Hãng 100% Bảo Hành 6 Tháng Like New Mới Đến 99% (Không Zin Tặng Máy),5899000,7999000,Vietnam,DODIYA MOBILE STORE,Samsung,3,,https://www.lazada.vn/products/dien-thoai-samsung-galaxy-note-20-ultra-5g-12gb-256gb-chinh-hang-100-bao-hanh-6-thang-like-new-moi-den-99-khong-zin-tang-may-i3032189607.html,['Voucher save 26%'],"[4402, 4518]"
341,Điện thoại Samsung Galaxy A15 8GB/128GB,3399000,4690000,Vietnam,Didongso365.vn,Samsung,3,,https://www.lazada.vn/products/dien-thoai-samsung-galaxy-a15-8gb128gb-i3032188657.html,['Voucher save 28%'],"[4402, 4518]"
342,Điện thoại Samsung Galaxy A16 5G 8GB/256GB,4690000,6299000,Vietnam,Didongso365.vn,Samsung,3,,https://www.lazada.vn/products/dien-thoai-samsung-galaxy-a16-5g-8gb256gb-i3032187593.html,['Voucher save 26%'],"[4402, 4518]"
343,Điện Thoại Samsung Galaxy M15 5G (6GB/128GB) Chính Hãng 100% Full Box Nguyên Seal Bảo Hành 18 Tháng,3699000,5899000,Vietnam,DODIYA MOBILE STORE,Samsung,5,,https://www.lazada.vn/products/dien-thoai-samsung-galaxy-m15-5g-6gb128gb-chinh-hang-100-full-box-nguyen-seal-bao-hanh-18-thang-i3032145708.html,['Voucher save 37%'],"[4402, 4518]"
344,Điện Thoại HONOR X9A 5G (8GB/256GB) Chính hãng 100% Full Box Nguyên Seal Bảo Hành 18 Tháng,3449000,5889000,Vietnam,DODIYA MOBILE STORE,Honor,5,,https://www.lazada.vn/products/dien-thoai-honor-x9a-5g-8gb256gb-chinh-hang-100-full-box-nguyen-seal-bao-hanh-18-thang-i3032113909.html,['Voucher save 41%'],"[4402, 4518]"
345,Điện Thoại Di Động HONOR X5 Plus (4GB/64GB) Chính hãng 100% Full Box Nguyên Seal Bảo Hành 18 Tháng,2180000,2899000,Vietnam,DODIYA MOBILE STORE,Honor,2,,https://www.lazada.vn/products/dien-thoai-di-dong-honor-x5-plus-4gb64gb-chinh-hang-100-full-box-nguyen-seal-bao-hanh-18-thang-i3032097817.html,['Voucher save 25%'],"[4402, 4518]"
346,"Điện thoại Oppo F11 6GB bộ nhớ 128GB Nguyên zin đẹp keng, TẶNG(SẠC, CƯỜNG LỰC, ỐP) - Bảo hành 3 tháng",1295000,1550000,Vietnam,Ngọc Xuân Mobile,op,3,,https://www.lazada.vn/products/dien-thoai-oppo-f11-6gb-bo-nho-128gb-nguyen-zin-dep-keng-tangsac-cuong-luc-op-bao-hanh-3-thang-i3030331030.html,['Voucher save 16%'],"[4402, 4518]"
347,New arrival student cheap smart phone heavy duty gaming handphone smartphone support check for goods new arrival cheap phone,1281590,2209638,Vietnam,Pzi5i125,No Brand,4,,https://www.lazada.vn/products/dien-thoai-thong-minh-hang-moi-ve-hoc-sinh-gia-re-handphone-danh-moi-gaming-nang-chat-mobilephone-ho-tro-kiem-tra-hang-hoa-new-arrival-dien-thoai-re-i3029729157.html,['Voucher save 42%'],"[4402, 4518]"
348,Clearance cheap heavy all gaming phones phone price 108 + 50MP original cellphone camera 1kk mobile phone,1296133,2273918,Vietnam,Pzi5i125,No Brand,5,,https://www.lazada.vn/products/dien-thoai-re-danh-moi-gaming-nang-chat-thanh-ly-gia-dien-thoai-cellphones-camera-10850mp-mobilephone-chinh-hang-tieng-vietdien-thoai-gia-1kk-i3029609797.html,['Voucher save 43%'],"[4402, 4518]"
349,Cheapest price universal mobile phone 4G/5G dual SIM mobile Interphone heavy all kinds of gaming phones low price 48 + 24MP camera cheap touch screen phones fast charging cheap touch screen phones,1434217,2430876,Vietnam,Pzi5i125,No Brand,3,,https://www.lazada.vn/products/dien-thoai-gia-renhat-hang-moi-ve-dien-thoai-phothong-ho-tro-2-sim-mobile-ho-tro-4g5g-dt-re-danh-moi-gaming-nang-chat-ban-voi-gia-thap-camera-4824mp-dien-thoai-cam-ung-gia-re-sac-nhanh-dien-thoai-gia-re-i3029569650.html,['Voucher save 41%'],"[4402, 4518]"
350,4G/5G cheap smart phone battery 5000mAh Memory 16 + 1TB mobile support 4G/5G cheap all heavy gaming phone with low price 72 + 48mp camera power new 5G fast charging cheap touch screen phone super smooth phone,1521745,2579229,Vietnam,Pzi5i125,No Brand,3,,https://www.lazada.vn/products/pin-trau-5000mah-dt-thong-minh-gia-re-bo-nho-161tb-mobile-ho-tro-4g5g-dt-re-danh-moi-gaming-nang-chat-ban-voi-gia-thap-camera-7248mp-dien-thoai-cam-ung-gia-re-sac-nhanh-new-5g-phone-sieu-muot-dien-thoai-gia-i3029492952.html,['Voucher save 41%'],"[4402, 4518]"
351,New 100% cool all heavy gaming cellphones camera 24 + 13MP large screen student price phone 6.2 inch Vietnamese super smooth DT cheap 8 + 128GB memory cheap learning phone newborn 4G/5G Vietnamese phone support,1269337,2151419,Vietnam,Pzi5i125,No Brand,2,,https://www.lazada.vn/products/moi-100-danh-moi-gaming-nang-chat-cellphones-camera-2413mp-dien-thoai-gia-hoc-sinh-man-hinh-lon-62-inchtieng-viet-sieu-muot-dt-gia-re-bo-nho-8128gb-dien-thoai-gia-re-hoc-sinh-ho-tro-4g5g-dien-thoai-viet-nam-i3028510084.html,['Voucher save 41%'],"[4402, 4518]"
352,Clearance price genuine hot sale mobile phone genuine low price mwet game cheap price heavy all gaming phones,1132934,2023096,Vietnam,Pzi5i125,No Brand,5,,https://www.lazada.vn/products/thanh-ly-gia-dien-thoai-giam-gia-soc-dien-thoai-chinh-hang-dt-gia-re-chinh-hang-muot-game-dien-thoai-gia-re-danh-moi-gaming-nang-chat-cellphones-i3028510083.html,['Voucher save 44%'],"[4402, 4518]"
353,Vietnamese super smooth DT cheap 12 + 512GB memory cheap student phone support 4G/5G Vietnamese phone 10 core iPhone 2 million phone under 2 million powerful configuration best price mobile phone Buffalo battery 3800mAh,1437995,2437280,Vietnam,Pzi5i125,No Brand,3,,https://www.lazada.vn/products/tieng-viet-sieu-muot-dt-gia-re-bo-nho-12512gb-dien-thoai-gia-re-hoc-sinh-ho-tro-4g5g-dien-thoai-viet-nam-vi-xu-ly-10-nhan-dien-thoai-duoi-2-trieu-cau-hinh-manh-dinh-dien-thoai-gia-renhat-pin-trau-3800mah-dien-i3028500068.html,['Voucher save 41%'],"[4402, 4518]"
354,Cheap original 10 core processor cheap Android mobile clearance phone fast charge smartphone camera 50 + 32mp warranty free sell cheap,1207389,2118226,Vietnam,Pzi5i125,No Brand,5,,https://www.lazada.vn/products/dt-gia-re-chinh-hang-vi-xu-ly-10-nhan-dien-thoai-thanh-ly-gia-re-android-mobile-sac-nhanh-smartphone-camera-5032mp-bao-hanh-mien-phi-ban-gia-re-i3028419420.html,['Voucher save 43%'],"[4402, 4518]"
355,Genuine smartphone received cash on delivery support to check goods 100% new use all heavy gaming cellphone 48 + 24MP camera phone 6.0 inch big screen student price super smooth DT cheap storage battery pack,1442279,2444541,Vietnam,Pzi5i125,No Brand,3,,https://www.lazada.vn/products/smartphone-chinh-hang-giao-hang-nhan-tien-ho-tro-kiem-tra-hang-hoa-moi-100-danh-moi-gaming-nang-chat-cellphones-camera-4824mp-dien-thoai-gia-hoc-sinh-man-hinh-lon-60-inchtieng-viet-sieu-muot-dt-gia-re-bo-nho-i3028404501.html,['Voucher save 41%'],"[4402, 4518]"
356,New gaming phone large screen cheap AMOLED display fast charging free warranty cool all heavy gaming phone student price 4800mAh phone Vietnam cheap DT 10 core processor Vietnamese shock discount,1359298,2303895,Vietnam,Tqv3m679,No Brand,2,,https://www.lazada.vn/products/gaming-phone-hang-moi-ve-dien-thoai-man-hinh-to-gia-re-man-hinh-amoled-dien-thoai-sac-nhanh-bao-hanh-mien-phi-danh-moi-gaming-nang-chat-dt-gia-hoc-sinh-pin-trau-4800mah-dien-thoai-viet-nam-giam-gia-soc-tieng-viet-vi-xu-ly-10-nhan-dt-gia-re-i3027976177.html,['Voucher save 41%'],"[4402, 4518]"
357,Cheapest New arrival 5.8inch buffalo battery phone 5G network Chinese phone cheap touch screen phone Deca core processor large battery 4800mAh 2 simphone student support,1274700,2160508,Vietnam,Tqv3m679,No Brand,3,,https://www.lazada.vn/products/hang-moi-ve-dien-thoai-pin-trau-58inch-dien-thoai-trung-quoc-mang-5g-dien-thoai-gia-renhat-hang-moi-ve-dien-thoai-cam-ung-gia-re-vi-xu-ly-10-nhan-dt-pin-lon-4800mah-dien-thoai-cho-hoc-sinh-ho-tro-2-simdien-i3027930412.html,['Voucher save 41%'],"[4402, 4518]"
358,Điện thoại thông minh Xiaomi 15 Ultra (16+512GB) - Hàng Chính Hãng ( Nguyên Seal Chưa Active ) Chưa có đánh giá 0 Sold,29990000,39990000,Vietnam,Xiaomi Store Hà Nội,Xiaomi,3,,https://www.lazada.vn/products/dien-thoai-thong-minh-xiaomi-15-ultra-16512gb-hang-chinh-hang-nguyen-seal-chua-active-chua-co-danh-gia-0-sold-i3027873390.html,['Voucher save 25%'],"[4402, 4518]"
359,Low price super cheap gaming phones free warranty 72 + 48mp camera smartphone battery 6800mAh new 5G cheap student phone,1123340,1970772,Vietnam,Tqv3m679,No Brand,4,,https://www.lazada.vn/products/ban-voi-gia-thap-muot-game-dien-thoai-gia-sieu-re-bao-hanh-mien-phi-camera-7248mp-smartphone-pin-trau-6800mah-new-5g-phone-hoc-sinh-gia-re-i3027656779.html,['Voucher save 43%'],"[4402, 4518]"
360,ĐIỆN THOẠI LG V60 5G ThinQ Likenew 99% 8GB/128GB,2099000,3499000,Vietnam,Didongso365.vn,LG,2,,https://www.lazada.vn/products/dien-thoai-lg-v60-5g-thinq-likenew-99-8gb128gb-i3032506374.html,['Voucher save 40%'],"[4402, 4518]"
361,Cheap mobile phone super CPU mobile phone 6800mAh iPhone battery cheap 7.3inch new arrival,1148735,2088609,Vietnam,Tqv3m679,No Brand,5,,https://www.lazada.vn/products/dt-re-ho-tro-kiem-tra-hang-hoa-dien-thoai-di-dong-sieu-cpu-dt-pin-trau-6800mah-dien-thoai-gia-re-73inch-new-arrival-i3027447999.html,['Voucher save 45%'],"[4402, 4518]"
362,Điện Thoại Samsung M15 5G 4GB/128GB - Hàng Chính Hãng,4099000,4390000,Vietnam,Hồng Hạnh Mobile Mall,Samsung,3,,https://www.lazada.vn/products/dien-thoai-samsung-m15-5g-4gb128gb-hang-chinh-hang-i3026826239.html,['Voucher save 7%'],"[4402, 4518]"
363,ĐIỆN THOẠI Xr QUỐC TẾ FULL CHỨC NĂNG NGUYÊN BẢN NHÀ TÁO PHIÊN BẢN 64GB HÌNH THỨC ĐẸP,4550000,6500000,Vietnam,Smartphone HN,No Brand,4,,https://www.lazada.vn/products/dien-thoai-xr-quoc-te-full-chuc-nang-nguyen-ban-nha-tao-phien-ban-64gb-hinh-thuc-dep-i3026478650.html,"['Early Bird Saved ₫1,950,000', 'Voucher save 30%']","[4402, 4518]"
364,Điện thoại Vivo X100 RAM 16/512GB chip Dimensity 9300 màn LTPO AMOLED 1.5K 120Hz pin 5000 mAh hỗ trợ sạc nhanh 120W,10598000,12498000,Vietnam,The2Tstore,No Brand,2,,https://www.lazada.vn/products/dien-thoai-vivo-x100-ram-16512gb-chip-dimensity-9300-man-ltpo-amoled-15k-120hz-pin-5000-mah-ho-tro-sac-nhanh-120w-i3026260214.html,['Voucher save 15%'],"[4402, 4518]"
365,Điện thoại Xiaomi Redmi Turbo 4 NEW Fullbox RAM 12/256GB Chip Dimensity 8400 Ultra màn AMOLED 1.5K 120Hz,7398000,8498000,Vietnam,The2Tstore,No Brand,0,,https://www.lazada.vn/products/dien-thoai-xiaomi-redmi-turbo-4-new-fullbox-ram-12256gb-chip-dimensity-8400-ultra-man-amoled-15k-120hz-i3026176370.html,['Voucher save 13%'],"[4402, 4518]"
366,Điện thoại Vivo X80 RAM 12/256GB chip Dimensity 9000 màn AMOLED 120Hz Full HD+ pin 4500 hỗ trợ sạc nhanh 80W,5898000,6998000,Vietnam,The2Tstore,No Brand,2,,https://www.lazada.vn/products/dien-thoai-vivo-x80-ram-12256gb-chip-dimensity-9000-man-amoled-120hz-full-hd-pin-4500-ho-tro-sac-nhanh-80w-i3026039648.html,['Voucher save 16%'],"[4402, 4518]"
367,Điện thoại Vivo X90 RAM 12/256GB chip Dimensity 9200 màn AMOLED 1.5K 120Hz pin 4810 mAh hỗ trợ sạc nhanh 120W,6798000,8498000,Vietnam,The2Tstore,No Brand,2,,https://www.lazada.vn/products/dien-thoai-vivo-x90-ram-12256gb-chip-dimensity-9200-man-amoled-15k-120hz-pin-4810-mah-ho-tro-sac-nhanh-120w-i3026034708.html,['Voucher save 20%'],"[4402, 4518]"
368,New arrival 5G cash delivery 48 + 24MP camera phone FHD screen soft screen phone price 10 core processor phone 5.5inch universal phone price super Cheap 2 simphones support the cheapest,1271218,2154607,Vietnam,Pzi5i125,No Brand,3,,https://www.lazada.vn/products/giao-hang-nhan-tien-hang-moi-ve-new-5g-phone-camera-4824mp-dien-thoaigia-mem-man-hinh-fhd-thanh-ly-gia-dien-thoai-vi-xu-ly-10-nhan-dien-thoai-phothong-55inch-dt-gia-sieu-re-ho-tro-2-simdien-thoai-re-nhat-i3024633519.html,['Voucher save 41%'],"[4402, 4518]"
369,Smartphone cheapest gaming camera New Original 5G feature phones 108 + 50MP gaming camera cheap genuine mobile phone,1229287,2235067,Vietnam,Pzi5i125,No Brand,4,,https://www.lazada.vn/products/dt-sieu-muot-dien-thoai-gia-renhat-dien-thoai-gaming-camera-10850mp-feature-phones-mang-5g-nguyen-ban-moi-dt-gia-re-chinh-hang-i3024616557.html,['Voucher save 45%'],"[4402, 4518]"
370,5.8inch battery low price HS large battery 4800mAh Android smartphone 5G network cheap delivery new arrival 5G phone 5G support 2 simcard phone Universal 10 core processor electrical price,1354680,2296068,Vietnam,Pzi5i125,No Brand,3,,https://www.lazada.vn/products/58inch-dt-gia-re-cho-hs-pin-lon-4800mah-dien-thoai-thong-minh-android-dien-thoai-gia-re-mang-5g-giao-hang-nhan-tien-hang-moi-ve-new-5g-phone-ho-tro-2-simdien-thoai-phothong-vi-xu-ly-10-nhan-thanh-ly-gia-dien-i3024461934.html,['Voucher save 41%'],"[4402, 4518]"
371,đt giá rẻ chính hãng Siêu CPU điện thoại giá học sinh handphone 7.2inch NEW 5G Phone đánh mọi gaming nặng chất gaming phone thanh lý giá điện thoại,1112729,1918498,Vietnam,Pzi5i125,No Brand,5,,https://www.lazada.vn/products/dt-gia-re-chinh-hang-sieu-cpu-dien-thoai-gia-hoc-sinh-handphone-72inch-new-5g-phone-danh-moi-gaming-nang-chat-gaming-phone-thanh-ly-gia-dien-thoai-i3024452897.html,['Voucher save 42%'],"[4402, 4518]"
372,New arrival International Original 8 + 256GB memory China phone low price HS large battery 6800mAh Android smartphone 6.3inch cheap phone bar deca core mobile phone holder,1357653,2301107,Vietnam,Pzi5i125,No Brand,3,,https://www.lazada.vn/products/hang-moi-ve-dien-thoai-trung-quoc-bo-nho-8256gb-moi-nguyen-ban-ban-quoc-te-dt-gia-re-cho-hs-pin-lon-6800mah-dien-thoai-thong-minh-android-dien-thoai-gia-re-63inch-thanh-ly-gia-dien-thoai-vi-xu-ly-10-nhan-i3024423973.html,['Voucher save 41%'],"[4402, 4518]"
373,Lower price Super CPU mobile phone 10 core touch processor cheap 2 simphone free warranty super cheap video camera 32 + 16MP cheap new arrivals,1353182,2293529,Vietnam,Pzi5i125,No Brand,3,,https://www.lazada.vn/products/ho-tro-2-simdt-gia-re-cho-hs-danh-moi-gaming-nang-chat-gia-ban-re-sieu-cpu-dien-thoai-cam-ung-vi-xu-ly-10-nhan-dien-thoai-bao-hanh-mien-phi-dien-thoai-gia-sieu-re-camera-3216mp-dt-gia-re-hang-moi-ve-i3024128579.html,['Voucher save 41%'],"[4402, 4518]"
374,đánh mọi gaming nặng chất Giao hàng nhận tiền 6.7inch Điện thoại di động Camera 48+24MP điện thoại trung quốc Mạng 5G điện thoại giá rẽ Pin Lớn 6000mAh điện thoại thông minh Hỗ trợ 2 SIMđiện thoại tồn kho mướt,1451679,2502895,Vietnam,Tqv3m679,No Brand,3,,https://www.lazada.vn/products/danh-moi-gaming-nang-chat-giao-hang-nhan-tien-67inch-dien-thoai-di-dong-camera-4824mp-dien-thoai-trung-quoc-mang-5g-dien-thoai-gia-re-pin-lon-6000mah-dien-thoai-thong-minh-ho-tro-2-simdien-thoai-ton-kho-muot-i3022950086.html,['Voucher save 42%'],"[4402, 4518]"
375,đt siêu rẻ Camera 72+48MP Điện Thoại Thông Minh Giao hàng nhận tiền Vi xử lý 10 nhân Android phone Siêu CPU điện thoại gaming dt giá rẻ,1298508,2318764,Vietnam,Tqv3m679,No Brand,4,,https://www.lazada.vn/products/dt-sieu-re-camera-7248mp-dien-thoai-thong-minh-giao-hang-nhan-tien-vi-xu-ly-10-nhan-android-phone-sieu-cpu-dien-thoai-gaming-dt-gia-re-i3022933094.html,['Voucher save 44%'],"[4402, 4518]"
376,thanh lý giá điện thoại Hỗ trợ 2 SIM điện thoại rẻ nhất bản Quốc tế Mới 100% Pin Lớn 6800mAh điện thoại chơi game Màn hình FHD Tiếng Việt,1296553,2315273,Vietnam,Tqv3m679,No Brand,4,,https://www.lazada.vn/products/thanh-ly-gia-dien-thoai-ho-tro-2-sim-dien-thoai-re-nhat-ban-quoc-te-moi-100-pin-lon-6800mah-dien-thoai-choi-game-man-hinh-fhd-tieng-viet-i3022757154.html,['Voucher save 44%'],"[4402, 4518]"
377,Cellphones 6.8inch universal soft handphone phone phone 10 core chip free warranty cheap smartphone,1105045,1938675,Vietnam,Oracl1e021,No Brand,4,,https://www.lazada.vn/products/dt-68inch-dien-thoaigia-mem-handphone-ban-quoc-te-feature-phones-vi-xu-ly-10-nhan-bao-hanh-mien-phi-dt-thong-minh-gia-re-i3020694048.html,['Voucher save 43%'],"[4402, 4518]"
378,giá rẻ học sinh mướt game điện thoại cho học sinh Mobile đánh mọi gaming nặng chất NEW 5G Phone Cấu hình mạnh đỉnh điện thoại gaming đt giá rẻ,1192230,2091632,Vietnam,Oracl1e021,No Brand,4,,https://www.lazada.vn/products/gia-re-hoc-sinh-muot-game-dien-thoai-cho-hoc-sinh-mobile-danh-moi-gaming-nang-chat-new-5g-phone-cau-hinh-manh-dinh-dien-thoai-gaming-dt-gia-re-i3020643207.html,['Voucher save 43%'],"[4402, 4518]"
379,Gaming phone Vi xử lý 10 nhân điện thoại trung quốc bản Quốc tế dt giá rẻ Pin Lớn 4500mAh dt Hỗ trợ 2 SIMFeature phones Sạc nhanh đt rẻ Android giá rẻ học sinh Hàng mới về đien thoại giá rẻ nhất Cấu hình mạnh đỉnh Siê,1249211,2117307,Vietnam,Oracl1e021,No Brand,3,,https://www.lazada.vn/products/gaming-phone-vi-xu-ly-10-nhan-dien-thoai-trung-quoc-ban-quoc-te-dt-gia-re-pin-lon-4500mah-dt-ho-tro-2-simfeature-phones-sac-nhanh-dt-re-android-gia-re-hoc-sinh-hang-moi-ve-dien-thoai-gia-renhat-cau-hinh-manh-dinh-sie-i3020616547.html,['Voucher save 41%'],"[4402, 4518]"
380,Siêu mượt đánh mọi gaming nặng chất đien thoại giá rẻ nhất Hàng mới về Feature phones Android điện thoại trung quốc bản Quốc tế dt Pin Lớn 4800mAh dt giá rẻ Hỗ trợ 2 SIMGaming phone Vi xử lý 10 nhân đt rẻ Sạc nha,1251735,2121585,Vietnam,Oracl1e021,No Brand,3,,https://www.lazada.vn/products/sieu-muot-danh-moi-gaming-nang-chat-dien-thoai-gia-renhat-hang-moi-ve-feature-phones-android-dien-thoai-trung-quoc-ban-quoc-te-dt-pin-lon-4800mah-dt-gia-re-ho-tro-2-simgaming-phone-vi-xu-ly-10-nhan-dt-re-sac-nha-i3020546831.html,['Voucher save 41%'],"[4402, 4518]"
381,mới nguyên bản Bảo hành miễn phí Siêu mượt đánh mọi gaming nặng chất giá rẻ học sinh Cấu hình mạnh đỉnh đien thoại giá rẻ nhất Hàng mới về Sạc nhanh đt rẻ Vi xử lý 10 nhân Gaming phone Android Feature phones Hỗ tr,1174401,1990510,Vietnam,Oracl1e021,No Brand,3,,https://www.lazada.vn/products/moi-nguyen-ban-bao-hanh-mien-phi-sieu-muot-danh-moi-gaming-nang-chat-gia-re-hoc-sinh-cau-hinh-manh-dinh-dien-thoai-gia-renhat-hang-moi-ve-sac-nhanh-dt-re-vi-xu-ly-10-nhan-gaming-phone-android-feature-phones-ho-tr-i3020483942.html,['Voucher save 41%'],"[4402, 4518]"
382,điện thoại Samsung a71 cực mạnh ram 8 bộ nhớ 128GB Tặng sạc ốp lưng,2290000,2290000,Vietnam,Phone Cheap,Samsung,0,,https://www.lazada.vn/products/dien-thoai-samsung-a71-cuc-manh-ram-8-bo-nho-128gb-tang-sac-op-lung-i3017964821.html,[],"[4402, 4518]"
383,XIAOMI 12S PRO (8GB/128GB) – TRẮNG THANH LỊCH LIKENEW,4989000,4989000,Vietnam,HẠNH TECH 0909083420,Xiaomi,1,,https://www.lazada.vn/products/xiaomi-12s-pro-8gb128gb-trang-thanh-lich-likenew-i3017377802.html,[],"[4402, 4518]"
384,"[FREESHIP] ĐIỆN THOẠI 4G DÀNH CHO NGƯỜI GIÀ FORME Q8/N53, ITEL IT8010, PHIXEN 3210, VIETELL A35",729900,729900,Vietnam,Hoàng Phát 247,No Brand,6,,https://www.lazada.vn/products/freeship-dien-thoai-4g-danh-cho-nguoi-gia-forme-q8n53-itel-it8010-phixen-3210-vietell-a35-i3015755644.html,[],"[4402, 4518]"
385,Kính Camera Infinix Zero 40 5G,250000,250000,Vietnam,cameramen,No Brand,2,,https://www.lazada.vn/products/kinh-camera-infinix-zero-40-5g-i3015268834.html,[],"[4402, 4518]"
386,SAMSUNG S23 ULTRA 256GB 5G MỸ LIKENEW (2 SIM),10299000,10299000,Vietnam,HẠNH TECH 0909083420,Samsung,5,,https://www.lazada.vn/products/samsung-ultra-256gb-5g-my-likenew-2-sim-i3014702309.html,[],"[4402, 4518]"
387,SAMSUNG S23 ULTRA 512GB CHÍNH HÃNG VN,16589000,16589000,Vietnam,HẠNH TECH 0909083420,Samsung,4,,https://www.lazada.vn/products/samsung-ultra-512gb-chinh-hang-vn-i3014634520.html,[],"[4402, 4518]"
388,"Điện thoại Samsung Galaxy A16 LTE Ram 4GB | 128GB, Màn hình 6.7"" - Chip MediaTek Helio G99 - 5000 mAh | BH 24 tháng",4040000,4990000,Vietnam,Cửa Hàng Di Động Việt,Samsung,6,,https://www.lazada.vn/products/dien-thoai-samsung-galaxy-a16-lte-ram-4gb-128gb-man-hinh-67-chip-mediatek-helio-g99-5000-mah-bh-24-thang-i3014545246.html,['Voucher save 19%'],"[4402, 4518]"
389,"Redmi A3 (3 + 64G | 4 + 128g) | 6,71 90Hz screen | 5000mAh battery (normally) large Capacity | Face Unlock and security fingerprint *",2090000,2490000,Vietnam,Xiaomi Official Store,Redmi,3,5.0,https://www.lazada.vn/products/dien-thoai-redmi-a3-364g-4128g-man-hinh-671-90hz-pin-5000mah-thong-thuong-dung-luong-lon-mo-khoa-bang-khuon-mat-va-van-tay-bao-mat-i3014375349.html,['Voucher save 16%'],"[4402, 4518]"
390,"Poco C75 (6 + 128GB | 8 + 256GB) smartphone | 6,88 display | 5160mAh battery | 50MP AI dual camera",2790000,3390000,Vietnam,Xiaomi Official Store,Poco,3,5.0,https://www.lazada.vn/products/dien-thoai-thong-minh-poco-c75-6128gb-8256gb-man-hinh-688-pin-5160mah-camera-kep-50mp-ai-i3014331023.html,['Voucher save 18%'],"[4402, 4518]"
